user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
223,4,Premium,39.99,paid,39.99,True
223,5,Premium,39.99,paid,39.99,True
223,6,Premium,39.99,paid,39.99,True
223,7,Premium,39.99,paid,39.99,True
223,8,Premium,39.99,paid,39.99,True
223,9,Premium,39.99,paid,39.99,True
223,10,Premium,39.99,paid,39.99,True
223,11,Premium,39.99,paid,39.99,True
223,12,Premium,39.99,paid,39.99,True
224,1,Basic,9.99,paid,9.99,True
224,2,Basic,9.99,paid,9.99,True
224,3,Basic,9.99,paid,9.99,True
224,4,Basic,9.99,paid,9.99,True
224,5,Basic,9.99,paid,9.99,True
224,6,Basic,9.99,paid,9.99,True
224,7,Basic,9.99,churned,0.0,False
224,8,Basic,9.99,churned,0.0,False
224,9,Basic,9.99,churned,0.0,False
224,10,Basic,9.99,churned,0.0,False
224,11,Basic,9.99,churned,0.0,False
224,12,Basic,9.99,churned,0.0,False
225,1,Premium,39.99,paid,39.99,True
225,2,Premium,39.99,paid,39.99,True
225,3,Premium,39.99,paid,39.99,True
225,4,Premium,39.99,paid,39.99,True
225,5,Premium,39.99,paid,39.99,True
225,6,Premium,39.99,paid,39.99,True
225,7,Premium,39.99,paid,39.99,True
225,8,Premium,39.99,paid,39.99,True
225,9,Premium,39.99,paid,39.99,True
225,10,Premium,39.99,paid,39.99,True
225,11,Premium,39.99,paid,39.99,True
225,12,Premium,39.99,paid,39.99,True
226,1,Basic,9.99,paid,9.99,True
226,2,Basic,9.99,paid,9.99,True
226,3,Basic,9.99,paid,9.99,True
226,4,Basic,9.99,paid,9.99,True
226,5,Basic,9.99,churned,0.0,False
226,6,Basic,9.99,churned,0.0,False
226,7,Basic,9.99,churned,0.0,False
226,8,Basic,9.99,churned,0.0,False
226,9,Basic,9.99,churned,0.0,False
226,10,Basic,9.99,churned,0.0,False
226,11,Basic,9.99,churned,0.0,False
226,12,Basic,9.99,churned,0.0,False
227,1,Basic,9.99,paid,9.99,True
227,2,Basic,9.99,paid,9.99,True
227,3,Basic,9.99,paid,9.99,True
227,4,Basic,9.99,paid,9.99,True
227,5,Basic,9.99,paid,9.99,True
227,6,Basic,9.99,paid,9.99,True
227,7,Basic,9.99,paid,9.99,True
227,8,Basic,9.99,paid,9.99,True
227,9,Basic,9.99,churned,0.0,False
227,10,Basic,9.99,churned,0.0,False
227,11,Basic,9.99,churned,0.0,False
227,12,Basic,9.99,churned,0.0,False
228,1,Pro,19.99,paid,19.99,True
228,2,Pro,19.99,paid,19.99,True
228,3,Pro,19.99,paid,19.99,True
228,4,Pro,19.99,paid,19.99,True
228,5,Pro,19.99,paid,19.99,True
228,6,Pro,19.99,churned,0.0,False
228,7,Pro,19.99,churned,0.0,False
228,8,Pro,19.99,churned,0.0,False
228,9,Pro,19.99,churned,0.0,False
228,10,Pro,19.99,churned,0.0,False
228,11,Pro,19.99,churned,0.0,False
228,12,Pro,19.99,churned,0.0,False
229,1,Basic,9.99,paid,9.99,True
229,2,Basic,9.99,paid,9.99,True
229,3,Basic,9.99,paid,9.99,True
229,4,Basic,9.99,paid,9.99,True
229,5,Basic,9.99,paid,9.99,True
229,6,Basic,9.99,paid,9.99,True
229,7,Basic,9.99,paid,9.99,True
229,8,Basic,9.99,churned,0.0,False
229,9,Basic,9.99,churned,0.0,False
229,10,Basic,9.99,churned,0.0,False
229,11,Basic,9.99,churned,0.0,False
229,12,Basic,9.99,churned,0.0,False
230,1,Basic,9.99,paid,9.99,True
230,2,Basic,9.99,paid,9.99,True
230,3,Basic,9.99,paid,9.99,True
230,4,Basic,9.99,paid,9.99,True
230,5,Basic,9.99,paid,9.99,True
230,6,Basic,9.99,paid,9.99,True
230,7,Basic,9.99,paid,9.99,True
230,8,Basic,9.99,paid,9.99,True
230,9,Basic,9.99,paid,9.99,True
230,10,Basic,9.99,paid,9.99,True
230,11,Basic,9.99,paid,9.99,True
230,12,Basic,9.99,paid,9.99,True
231,1,Basic,9.99,paid,9.99,True
231,2,Basic,9.99,paid,9.99,True
231,3,Basic,9.99,paid,9.99,True
231,4,Basic,9.99,paid,9.99,True
231,5,Basic,9.99,paid,9.99,True
231,6,Basic,9.99,paid,9.99,True
231,7,Basic,9.99,paid,9.99,True
231,8,Basic,9.99,failed,0.0,True
231,9,Basic,9.99,paid,9.99,True
231,10,Basic,9.99,paid,9.99,True
231,11,Basic,9.99,failed,0.0,True
231,12,Basic,9.99,paid,9.99,True
232,1,Premium,39.99,failed,0.0,True
232,2,Premium,39.99,paid,39.99,True
232,3,Premium,39.99,paid,39.99,True
232,4,Premium,39.99,paid,39.99,True
232,5,Premium,39.99,paid,39.99,True
232,6,Premium,39.99,paid,39.99,True
232,7,Premium,39.99,paid,39.99,True
232,8,Premium,39.99,failed,0.0,True
232,9,Premium,39.99,paid,39.99,True
232,10,Premium,39.99,paid,39.99,True
232,11,Premium,39.99,paid,39.99,True
232,12,Premium,39.99,paid,39.99,True
233,1,Basic,9.99,paid,9.99,True
233,2,Basic,9.99,paid,9.99,True
233,3,Basic,9.99,paid,9.99,True
233,4,Basic,9.99,paid,9.99,True
233,5,Basic,9.99,paid,9.99,True
233,6,Basic,9.99,paid,9.99,True
233,7,Basic,9.99,paid,9.99,True
233,8,Basic,9.99,failed,0.0,True
233,9,Basic,9.99,paid,9.99,True
233,10,Basic,9.99,paid,9.99,True
233,11,Basic,9.99,paid,9.99,True
233,12,Basic,9.99,paid,9.99,True
234,1,Premium,39.99,paid,39.99,True
234,2,Premium,39.99,paid,39.99,True
234,3,Premium,39.99,churned,0.0,False
234,4,Premium,39.99,churned,0.0,False
234,5,Premium,39.99,churned,0.0,False
234,6,Premium,39.99,churned,0.0,False
234,7,Premium,39.99,churned,0.0,False
234,8,Premium,39.99,churned,0.0,False
234,9,Premium,39.99,churned,0.0,False
234,10,Premium,39.99,churned,0.0,False
234,11,Premium,39.99,churned,0.0,False
234,12,Premium,39.99,churned,0.0,False
235,1,Pro,19.99,paid,19.99,True
235,2,Pro,19.99,paid,19.99,True
235,3,Pro,19.99,paid,19.99,True
235,4,Pro,19.99,churned,0.0,False
235,5,Pro,19.99,churned,0.0,False
235,6,Pro,19.99,churned,0.0,False
235,7,Pro,19.99,churned,0.0,False
235,8,Pro,19.99,churned,0.0,False
235,9,Pro,19.99,churned,0.0,False
235,10,Pro,19.99,churned,0.0,False
235,11,Pro,19.99,churned,0.0,False
235,12,Pro,19.99,churned,0.0,False
236,1,Basic,9.99,paid,9.99,True
236,2,Basic,9.99,paid,9.99,True
236,3,Basic,9.99,paid,9.99,True
236,4,Basic,9.99,paid,9.99,True
236,5,Basic,9.99,failed,0.0,True
236,6,Basic,9.99,paid,9.99,True
236,7,Basic,9.99,paid,9.99,True
236,8,Basic,9.99,failed,0.0,True
236,9,Basic,9.99,paid,9.99,True
236,10,Basic,9.99,paid,9.99,True
236,11,Basic,9.99,paid,9.99,True
236,12,Basic,9.99,paid,9.99,True
237,1,Pro,19.99,paid,19.99,True
237,2,Pro,19.99,paid,19.99,True
237,3,Pro,19.99,paid,19.99,True
237,4,Pro,19.99,paid,19.99,True
237,5,Pro,19.99,paid,19.99,True
237,6,Pro,19.99,paid,19.99,True
237,7,Pro,19.99,paid,19.99,True
237,8,Pro,19.99,paid,19.99,True
237,9,Pro,19.99,churned,0.0,False
237,10,Pro,19.99,churned,0.0,False
237,11,Pro,19.99,churned,0.0,False
237,12,Pro,19.99,churned,0.0,False
238,1,Basic,9.99,paid,9.99,True
238,2,Basic,9.99,paid,9.99,True
238,3,Basic,9.99,paid,9.99,True
238,4,Basic,9.99,paid,9.99,True
238,5,Basic,9.99,paid,9.99,True
238,6,Basic,9.99,paid,9.99,True
238,7,Basic,9.99,paid,9.99,True
238,8,Basic,9.99,failed,0.0,True
238,9,Basic,9.99,paid,9.99,True
238,10,Basic,9.99,paid,9.99,True
238,11,Basic,9.99,paid,9.99,True
238,12,Basic,9.99,paid,9.99,True
239,1,Basic,9.99,paid,9.99,True
239,2,Basic,9.99,paid,9.99,True
239,3,Basic,9.99,paid,9.99,True
239,4,Basic,9.99,churned,0.0,False
239,5,Basic,9.99,churned,0.0,False
239,6,Basic,9.99,churned,0.0,False
239,7,Basic,9.99,churned,0.0,False
239,8,Basic,9.99,churned,0.0,False
239,9,Basic,9.99,churned,0.0,False
239,10,Basic,9.99,churned,0.0,False
239,11,Basic,9.99,churned,0.0,False
239,12,Basic,9.99,churned,0.0,False
240,1,Pro,19.99,paid,19.99,True
240,2,Pro,19.99,paid,19.99,True
240,3,Pro,19.99,paid,19.99,True
240,4,Pro,19.99,paid,19.99,True
240,5,Pro,19.99,paid,19.99,True
240,6,Pro,19.99,paid,19.99,True
240,7,Pro,19.99,paid,19.99,True
240,8,Pro,19.99,paid,19.99,True
240,9,Pro,19.99,churned,0.0,False
240,10,Pro,19.99,churned,0.0,False
240,11,Pro,19.99,churned,0.0,False
240,12,Pro,19.99,churned,0.0,False
241,1,Pro,19.99,paid,19.99,True
241,2,Pro,19.99,paid,19.99,True
241,3,Pro,19.99,paid,19.99,True
241,4,Pro,19.99,paid,19.99,True
241,5,Pro,19.99,paid,19.99,True
241,6,Pro,19.99,paid,19.99,True
241,7,Pro,19.99,paid,19.99,True
241,8,Pro,19.99,failed,0.0,True
241,9,Pro,19.99,paid,19.99,True
241,10,Pro,19.99,paid,19.99,True
241,11,Pro,19.99,churned,0.0,False
241,12,Pro,19.99,churned,0.0,False
242,1,Basic,9.99,paid,9.99,True
242,2,Basic,9.99,paid,9.99,True
242,3,Basic,9.99,paid,9.99,True
242,4,Basic,9.99,paid,9.99,True
242,5,Basic,9.99,paid,9.99,True
242,6,Basic,9.99,paid,9.99,True
242,7,Basic,9.99,paid,9.99,True
242,8,Basic,9.99,failed,0.0,True
242,9,Basic,9.99,paid,9.99,True
242,10,Basic,9.99,churned,0.0,False
242,11,Basic,9.99,churned,0.0,False
242,12,Basic,9.99,churned,0.0,False
243,1,Basic,9.99,paid,9.99,True
243,2,Basic,9.99,paid,9.99,True
243,3,Basic,9.99,paid,9.99,True
243,4,Basic,9.99,paid,9.99,True
243,5,Basic,9.99,paid,9.99,True
243,6,Basic,9.99,paid,9.99,True
243,7,Basic,9.99,paid,9.99,True
243,8,Basic,9.99,paid,9.99,True
243,9,Basic,9.99,paid,9.99,True
243,10,Basic,9.99,paid,9.99,True
243,11,Basic,9.99,failed,0.0,True
243,12,Basic,9.99,paid,9.99,True
244,1,Pro,19.99,paid,19.99,True
244,2,Pro,19.99,paid,19.99,True
244,3,Pro,19.99,paid,19.99,True
244,4,Pro,19.99,paid,19.99,True
244,5,Pro,19.99,paid,19.99,True
244,6,Pro,19.99,paid,19.99,True
244,7,Pro,19.99,paid,19.99,True
244,8,Pro,19.99,paid,19.99,True
244,9,Pro,19.99,paid,19.99,True
244,10,Pro,19.99,paid,19.99,True
244,11,Pro,19.99,paid,19.99,True
244,12,Pro,19.99,paid,19.99,True
245,1,Pro,19.99,paid,19.99,True
245,2,Pro,19.99,paid,19.99,True
245,3,Pro,19.99,paid,19.99,True
245,4,Pro,19.99,paid,19.99,True
245,5,Pro,19.99,paid,19.99,True
245,6,Pro,19.99,paid,19.99,True
245,7,Pro,19.99,paid,19.99,True
245,8,Pro,19.99,paid,19.99,True
245,9,Pro,19.99,paid,19.99,True
245,10,Pro,19.99,paid,19.99,True
245,11,Pro,19.99,paid,19.99,True
245,12,Pro,19.99,paid,19.99,True
246,1,Pro,19.99,paid,19.99,True
246,2,Pro,19.99,paid,19.99,True
246,3,Pro,19.99,paid,19.99,True
246,4,Pro,19.99,failed,0.0,True
246,5,Pro,19.99,churned,0.0,False
246,6,Pro,19.99,churned,0.0,False
246,7,Pro,19.99,churned,0.0,False
246,8,Pro,19.99,churned,0.0,False
246,9,Pro,19.99,churned,0.0,False
246,10,Pro,19.99,churned,0.0,False
246,11,Pro,19.99,churned,0.0,False
246,12,Pro,19.99,churned,0.0,False
247,1,Basic,9.99,paid,9.99,True
247,2,Basic,9.99,paid,9.99,True
247,3,Basic,9.99,paid,9.99,True
247,4,Basic,9.99,paid,9.99,True
247,5,Basic,9.99,paid,9.99,True
247,6,Basic,9.99,paid,9.99,True
247,7,Basic,9.99,paid,9.99,True
247,8,Basic,9.99,paid,9.99,True
247,9,Basic,9.99,churned,0.0,False
247,10,Basic,9.99,churned,0.0,False
247,11,Basic,9.99,churned,0.0,False
247,12,Basic,9.99,churned,0.0,False
248,1,Basic,9.99,paid,9.99,True
248,2,Basic,9.99,paid,9.99,True
248,3,Basic,9.99,paid,9.99,True
248,4,Basic,9.99,paid,9.99,True
248,5,Basic,9.99,paid,9.99,True
248,6,Basic,9.99,paid,9.99,True
248,7,Basic,9.99,paid,9.99,True
248,8,Basic,9.99,paid,9.99,True
248,9,Basic,9.99,paid,9.99,True
248,10,Basic,9.99,paid,9.99,True
248,11,Basic,9.99,paid,9.99,True
248,12,Basic,9.99,paid,9.99,True
249,1,Basic,9.99,paid,9.99,True
249,2,Basic,9.99,paid,9.99,True
249,3,Basic,9.99,paid,9.99,True
249,4,Basic,9.99,paid,9.99,True
249,5,Basic,9.99,paid,9.99,True
249,6,Basic,9.99,paid,9.99,True
249,7,Basic,9.99,paid,9.99,True
249,8,Basic,9.99,failed,0.0,True
249,9,Basic,9.99,churned,0.0,False
249,10,Basic,9.99,churned,0.0,False
249,11,Basic,9.99,churned,0.0,False
249,12,Basic,9.99,churned,0.0,False
250,1,Pro,19.99,paid,19.99,True
250,2,Pro,19.99,paid,19.99,True
250,3,Pro,19.99,paid,19.99,True
250,4,Pro,19.99,paid,19.99,True
250,5,Pro,19.99,paid,19.99,True
250,6,Pro,19.99,paid,19.99,True
250,7,Pro,19.99,paid,19.99,True
250,8,Pro,19.99,paid,19.99,True
250,9,Pro,19.99,paid,19.99,True
250,10,Pro,19.99,paid,19.99,True
250,11,Pro,19.99,paid,19.99,True
250,12,Pro,19.99,paid,19.99,True
251,1,Pro,19.99,paid,19.99,True
251,2,Pro,19.99,churned,0.0,False
251,3,Pro,19.99,churned,0.0,False
251,4,Pro,19.99,churned,0.0,False
251,5,Pro,19.99,churned,0.0,False
251,6,Pro,19.99,churned,0.0,False
251,7,Pro,19.99,churned,0.0,False
251,8,Pro,19.99,churned,0.0,False
251,9,Pro,19.99,churned,0.0,False
251,10,Pro,19.99,churned,0.0,False
251,11,Pro,19.99,churned,0.0,False
251,12,Pro,19.99,churned,0.0,False
252,1,Basic,9.99,paid,9.99,True
252,2,Basic,9.99,paid,9.99,True
252,3,Basic,9.99,paid,9.99,True
252,4,Basic,9.99,paid,9.99,True
252,5,Basic,9.99,paid,9.99,True
252,6,Basic,9.99,paid,9.99,True
252,7,Basic,9.99,churned,0.0,False
252,8,Basic,9.99,churned,0.0,False
252,9,Basic,9.99,churned,0.0,False
252,10,Basic,9.99,churned,0.0,False
252,11,Basic,9.99,churned,0.0,False
252,12,Basic,9.99,churned,0.0,False
253,1,Basic,9.99,paid,9.99,True
253,2,Basic,9.99,paid,9.99,True
253,3,Basic,9.99,paid,9.99,True
253,4,Basic,9.99,paid,9.99,True
253,5,Basic,9.99,paid,9.99,True
253,6,Basic,9.99,failed,0.0,True
253,7,Basic,9.99,paid,9.99,True
253,8,Basic,9.99,paid,9.99,True
253,9,Basic,9.99,paid,9.99,True
253,10,Basic,9.99,paid,9.99,True
253,11,Basic,9.99,failed,0.0,True
253,12,Basic,9.99,paid,9.99,True
254,1,Basic,9.99,paid,9.99,True
254,2,Basic,9.99,paid,9.99,True
254,3,Basic,9.99,paid,9.99,True
254,4,Basic,9.99,paid,9.99,True
254,5,Basic,9.99,paid,9.99,True
254,6,Basic,9.99,paid,9.99,True
254,7,Basic,9.99,paid,9.99,True
254,8,Basic,9.99,paid,9.99,True
254,9,Basic,9.99,paid,9.99,True
254,10,Basic,9.99,paid,9.99,True
254,11,Basic,9.99,paid,9.99,True
254,12,Basic,9.99,paid,9.99,True
255,1,Pro,19.99,failed,0.0,True
255,2,Pro,19.99,churned,0.0,False
255,3,Pro,19.99,churned,0.0,False
255,4,Pro,19.99,churned,0.0,False
255,5,Pro,19.99,churned,0.0,False
255,6,Pro,19.99,churned,0.0,False
255,7,Pro,19.99,churned,0.0,False
255,8,Pro,19.99,churned,0.0,False
255,9,Pro,19.99,churned,0.0,False
255,10,Pro,19.99,churned,0.0,False
255,11,Pro,19.99,churned,0.0,False
255,12,Pro,19.99,churned,0.0,False
256,1,Pro,19.99,paid,19.99,True
256,2,Pro,19.99,paid,19.99,True
256,3,Pro,19.99,paid,19.99,True
256,4,Pro,19.99,paid,19.99,True
256,5,Pro,19.99,paid,19.99,True
256,6,Pro,19.99,paid,19.99,True
256,7,Pro,19.99,failed,0.0,True
256,8,Pro,19.99,churned,0.0,False
256,9,Pro,19.99,churned,0.0,False
256,10,Pro,19.99,churned,0.0,False
256,11,Pro,19.99,churned,0.0,False
256,12,Pro,19.99,churned,0.0,False
257,1,Basic,9.99,paid,9.99,True
257,2,Basic,9.99,paid,9.99,True
257,3,Basic,9.99,paid,9.99,True
257,4,Basic,9.99,paid,9.99,True
257,5,Basic,9.99,paid,9.99,True
257,6,Basic,9.99,paid,9.99,True
257,7,Basic,9.99,paid,9.99,True
257,8,Basic,9.99,paid,9.99,True
257,9,Basic,9.99,churned,0.0,False
257,10,Basic,9.99,churned,0.0,False
257,11,Basic,9.99,churned,0.0,False
257,12,Basic,9.99,churned,0.0,False
258,1,Basic,9.99,paid,9.99,True
258,2,Basic,9.99,churned,0.0,False
258,3,Basic,9.99,churned,0.0,False
258,4,Basic,9.99,churned,0.0,False
258,5,Basic,9.99,churned,0.0,False
258,6,Basic,9.99,churned,0.0,False
258,7,Basic,9.99,churned,0.0,False
258,8,Basic,9.99,churned,0.0,False
258,9,Basic,9.99,churned,0.0,False
258,10,Basic,9.99,churned,0.0,False
258,11,Basic,9.99,churned,0.0,False
258,12,Basic,9.99,churned,0.0,False
259,1,Basic,9.99,paid,9.99,True
259,2,Basic,9.99,paid,9.99,True
259,3,Basic,9.99,paid,9.99,True
259,4,Basic,9.99,paid,9.99,True
259,5,Basic,9.99,paid,9.99,True
259,6,Basic,9.99,paid,9.99,True
259,7,Basic,9.99,paid,9.99,True
259,8,Basic,9.99,failed,0.0,True
259,9,Basic,9.99,paid,9.99,True
259,10,Basic,9.99,paid,9.99,True
259,11,Basic,9.99,paid,9.99,True
259,12,Basic,9.99,paid,9.99,True
260,1,Basic,9.99,paid,9.99,True
260,2,Basic,9.99,failed,0.0,True
260,3,Basic,9.99,paid,9.99,True
260,4,Basic,9.99,paid,9.99,True
260,5,Basic,9.99,paid,9.99,True
260,6,Basic,9.99,paid,9.99,True
260,7,Basic,9.99,paid,9.99,True
260,8,Basic,9.99,paid,9.99,True
260,9,Basic,9.99,paid,9.99,True
260,10,Basic,9.99,paid,9.99,True
260,11,Basic,9.99,paid,9.99,True
260,12,Basic,9.99,paid,9.99,True
261,1,Pro,19.99,paid,19.99,True
261,2,Pro,19.99,paid,19.99,True
261,3,Pro,19.99,paid,19.99,True
261,4,Pro,19.99,paid,19.99,True
261,5,Pro,19.99,paid,19.99,True
261,6,Pro,19.99,paid,19.99,True
261,7,Pro,19.99,paid,19.99,True
261,8,Pro,19.99,paid,19.99,True
261,9,Pro,19.99,paid,19.99,True
261,10,Pro,19.99,paid,19.99,True
261,11,Pro,19.99,paid,19.99,True
261,12,Pro,19.99,paid,19.99,True
262,1,Basic,9.99,paid,9.99,True
262,2,Basic,9.99,paid,9.99,True
262,3,Basic,9.99,paid,9.99,True
262,4,Basic,9.99,paid,9.99,True
262,5,Basic,9.99,paid,9.99,True
262,6,Basic,9.99,paid,9.99,True
262,7,Basic,9.99,paid,9.99,True
262,8,Basic,9.99,paid,9.99,True
262,9,Basic,9.99,paid,9.99,True
262,10,Basic,9.99,paid,9.99,True
262,11,Basic,9.99,paid,9.99,True
262,12,Basic,9.99,paid,9.99,True
263,1,Basic,9.99,paid,9.99,True
263,2,Basic,9.99,paid,9.99,True
263,3,Basic,9.99,paid,9.99,True
263,4,Basic,9.99,paid,9.99,True
263,5,Basic,9.99,paid,9.99,True
263,6,Basic,9.99,paid,9.99,True
263,7,Basic,9.99,paid,9.99,True
263,8,Basic,9.99,paid,9.99,True
263,9,Basic,9.99,paid,9.99,True
263,10,Basic,9.99,paid,9.99,True
263,11,Basic,9.99,paid,9.99,True
263,12,Basic,9.99,paid,9.99,True
264,1,Premium,39.99,paid,39.99,True
264,2,Premium,39.99,paid,39.99,True
264,3,Premium,39.99,paid,39.99,True
264,4,Premium,39.99,paid,39.99,True
264,5,Premium,39.99,paid,39.99,True
264,6,Premium,39.99,paid,39.99,True
264,7,Premium,39.99,paid,39.99,True
264,8,Premium,39.99,paid,39.99,True
264,9,Premium,39.99,paid,39.99,True
264,10,Premium,39.99,paid,39.99,True
264,11,Premium,39.99,paid,39.99,True
264,12,Premium,39.99,paid,39.99,True
265,1,Basic,9.99,paid,9.99,True
265,2,Basic,9.99,failed,0.0,True
265,3,Basic,9.99,churned,0.0,False
265,4,Basic,9.99,churned,0.0,False
265,5,Basic,9.99,churned,0.0,False
265,6,Basic,9.99,churned,0.0,False
265,7,Basic,9.99,churned,0.0,False
265,8,Basic,9.99,churned,0.0,False
265,9,Basic,9.99,churned,0.0,False
265,10,Basic,9.99,churned,0.0,False
265,11,Basic,9.99,churned,0.0,False
265,12,Basic,9.99,churned,0.0,False
266,1,Basic,9.99,paid,9.99,True
266,2,Basic,9.99,failed,0.0,True
266,3,Basic,9.99,paid,9.99,True
266,4,Basic,9.99,churned,0.0,False
266,5,Basic,9.99,churned,0.0,False
266,6,Basic,9.99,churned,0.0,False
266,7,Basic,9.99,churned,0.0,False
266,8,Basic,9.99,churned,0.0,False
266,9,Basic,9.99,churned,0.0,False
266,10,Basic,9.99,churned,0.0,False
266,11,Basic,9.99,churned,0.0,False
266,12,Basic,9.99,churned,0.0,False
267,1,Basic,9.99,paid,9.99,True
267,2,Basic,9.99,paid,9.99,True
267,3,Basic,9.99,paid,9.99,True
267,4,Basic,9.99,paid,9.99,True
267,5,Basic,9.99,paid,9.99,True
267,6,Basic,9.99,paid,9.99,True
267,7,Basic,9.99,paid,9.99,True
267,8,Basic,9.99,paid,9.99,True
267,9,Basic,9.99,churned,0.0,False
267,10,Basic,9.99,churned,0.0,False
267,11,Basic,9.99,churned,0.0,False
267,12,Basic,9.99,churned,0.0,False
268,1,Basic,9.99,paid,9.99,True
268,2,Basic,9.99,paid,9.99,True
268,3,Basic,9.99,churned,0.0,False
268,4,Basic,9.99,churned,0.0,False
268,5,Basic,9.99,churned,0.0,False
268,6,Basic,9.99,churned,0.0,False
268,7,Basic,9.99,churned,0.0,False
268,8,Basic,9.99,churned,0.0,False
268,9,Basic,9.99,churned,0.0,False
268,10,Basic,9.99,churned,0.0,False
268,11,Basic,9.99,churned,0.0,False
268,12,Basic,9.99,churned,0.0,False
269,1,Basic,9.99,paid,9.99,True
269,2,Basic,9.99,paid,9.99,True
269,3,Basic,9.99,paid,9.99,True
269,4,Basic,9.99,paid,9.99,True
269,5,Basic,9.99,churned,0.0,False
269,6,Basic,9.99,churned,0.0,False
269,7,Basic,9.99,churned,0.0,False
269,8,Basic,9.99,churned,0.0,False
269,9,Basic,9.99,churned,0.0,False
269,10,Basic,9.99,churned,0.0,False
269,11,Basic,9.99,churned,0.0,False
269,12,Basic,9.99,churned,0.0,False
270,1,Basic,9.99,paid,9.99,True
270,2,Basic,9.99,paid,9.99,True
270,3,Basic,9.99,paid,9.99,True
270,4,Basic,9.99,churned,0.0,False
270,5,Basic,9.99,churned,0.0,False
270,6,Basic,9.99,churned,0.0,False
270,7,Basic,9.99,churned,0.0,False
270,8,Basic,9.99,churned,0.0,False
270,9,Basic,9.99,churned,0.0,False
270,10,Basic,9.99,churned,0.0,False
270,11,Basic,9.99,churned,0.0,False
270,12,Basic,9.99,churned,0.0,False
271,1,Basic,9.99,paid,9.99,True
271,2,Basic,9.99,paid,9.99,True
271,3,Basic,9.99,paid,9.99,True
271,4,Basic,9.99,paid,9.99,True
271,5,Basic,9.99,paid,9.99,True
271,6,Basic,9.99,paid,9.99,True
271,7,Basic,9.99,paid,9.99,True
271,8,Basic,9.99,paid,9.99,True
271,9,Basic,9.99,paid,9.99,True
271,10,Basic,9.99,paid,9.99,True
271,11,Basic,9.99,paid,9.99,True
271,12,Basic,9.99,paid,9.99,True
272,1,Basic,9.99,paid,9.99,True
272,2,Basic,9.99,paid,9.99,True
272,3,Basic,9.99,churned,0.0,False
272,4,Basic,9.99,churned,0.0,False
272,5,Basic,9.99,churned,0.0,False
272,6,Basic,9.99,churned,0.0,False
272,7,Basic,9.99,churned,0.0,False
272,8,Basic,9.99,churned,0.0,False
272,9,Basic,9.99,churned,0.0,False
272,10,Basic,9.99,churned,0.0,False
272,11,Basic,9.99,churned,0.0,False
272,12,Basic,9.99,churned,0.0,False
273,1,Basic,9.99,paid,9.99,True
273,2,Basic,9.99,paid,9.99,True
273,3,Basic,9.99,paid,9.99,True
273,4,Basic,9.99,paid,9.99,True
273,5,Basic,9.99,paid,9.99,True
273,6,Basic,9.99,paid,9.99,True
273,7,Basic,9.99,paid,9.99,True
273,8,Basic,9.99,paid,9.99,True
273,9,Basic,9.99,paid,9.99,True
273,10,Basic,9.99,paid,9.99,True
273,11,Basic,9.99,paid,9.99,True
273,12,Basic,9.99,churned,0.0,False
274,1,Pro,19.99,paid,19.99,True
274,2,Pro,19.99,paid,19.99,True
274,3,Pro,19.99,paid,19.99,True
274,4,Pro,19.99,paid,19.99,True
274,5,Pro,19.99,paid,19.99,True
274,6,Pro,19.99,paid,19.99,True
274,7,Pro,19.99,paid,19.99,True
274,8,Pro,19.99,failed,0.0,True
274,9,Pro,19.99,paid,19.99,True
274,10,Pro,19.99,paid,19.99,True
274,11,Pro,19.99,paid,19.99,True
274,12,Pro,19.99,paid,19.99,True
275,1,Basic,9.99,paid,9.99,True
275,2,Basic,9.99,paid,9.99,True
275,3,Basic,9.99,paid,9.99,True
275,4,Basic,9.99,paid,9.99,True
275,5,Basic,9.99,churned,0.0,False
275,6,Basic,9.99,churned,0.0,False
275,7,Basic,9.99,churned,0.0,False
275,8,Basic,9.99,churned,0.0,False
275,9,Basic,9.99,churned,0.0,False
275,10,Basic,9.99,churned,0.0,False
275,11,Basic,9.99,churned,0.0,False
275,12,Basic,9.99,churned,0.0,False
276,1,Basic,9.99,paid,9.99,True
276,2,Basic,9.99,paid,9.99,True
276,3,Basic,9.99,paid,9.99,True
276,4,Basic,9.99,paid,9.99,True
276,5,Basic,9.99,churned,0.0,False
276,6,Basic,9.99,churned,0.0,False
276,7,Basic,9.99,churned,0.0,False
276,8,Basic,9.99,churned,0.0,False
276,9,Basic,9.99,churned,0.0,False
276,10,Basic,9.99,churned,0.0,False
276,11,Basic,9.99,churned,0.0,False
276,12,Basic,9.99,churned,0.0,False
277,1,Basic,9.99,paid,9.99,True
277,2,Basic,9.99,paid,9.99,True
277,3,Basic,9.99,paid,9.99,True
277,4,Basic,9.99,paid,9.99,True
277,5,Basic,9.99,paid,9.99,True
277,6,Basic,9.99,paid,9.99,True
277,7,Basic,9.99,paid,9.99,True
277,8,Basic,9.99,paid,9.99,True
277,9,Basic,9.99,paid,9.99,True
277,10,Basic,9.99,paid,9.99,True
277,11,Basic,9.99,paid,9.99,True
277,12,Basic,9.99,paid,9.99,True
278,1,Pro,19.99,paid,19.99,True
278,2,Pro,19.99,paid,19.99,True
278,3,Pro,19.99,paid,19.99,True
278,4,Pro,19.99,paid,19.99,True
278,5,Pro,19.99,paid,19.99,True
278,6,Pro,19.99,paid,19.99,True
278,7,Pro,19.99,paid,19.99,True
278,8,Pro,19.99,paid,19.99,True
